id,host_id,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,reviews_per_month,name_tokens,description_tokens,neighborhood_overview_tokens
54008210,138649185,Novena,Central Region,1.31898,103.84683,1,2,1.0,1,1,"[""Bed linens"", ""TV"", ""Dedicated workspace"", ""Oven"", ""Patio or balcony"", ""Hangers"", ""Smoking allowed"", ""Clothing storage"", ""Dishes and silverware"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Microwave"", ""Hot water kettle"", ""Cleaning available during stay"", ""Dining table"", ""Pool"", ""Long term stays allowed"", ""Cooking basics"", ""Air conditioning"", ""Hot water"", ""Stove"", ""Essentials"", ""Refrigerator"", ""Exterior security cameras on property"", ""Wifi"", ""Free parking on premises"", ""Bathtub"", ""Dryer"", ""Washer"", ""Kitchen"", ""Iron""]",345.0,92,1125,92,92,1125,1125,92.0,1125.0,0,0,0,1999-01-01,1999-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,comfy 1 br apartment access pool gym,fully furnished one bedroom apartment located novena close various facilities like mount elizabeth novena hospital novena mrt apartment also comes amenities facilitate stay time singapore convenient possible apart apartment also access propertys facilities,minutes foot bring varieties food choices along vibrant stretch shop houses shopping malls novena square united square velocity various dining optionsbr br within 9minutes walk novena mrt station one stop away orchard mrt station easy connectivity rest singapore via central expressway cte pan island expressway pie international airport 21 minutes drive away
54042568,138649185,River Valley,Central Region,1.29874,103.84127,1,2,1.0,1,1,"[""Body soap"", ""Shared pool"", ""Shampoo"", ""Bed linens"", ""Gym"", ""Paid parking on premises"", ""Wine glasses"", ""TV"", ""Dedicated workspace"", ""First aid kit"", ""Toaster"", ""Hangers"", ""Smoking allowed"", ""Clothing storage"", ""Dishes and silverware"", ""Fire extinguisher"", ""Backyard"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Freezer"", ""Microwave"", ""Hot water kettle"", ""Outdoor kitchen"", ""Cleaning available during stay"", ""BBQ grill"", ""Long term stays allowed"", ""Cooking basics"", ""Air conditioning"", ""Hot water"", ""Stove"", ""Essentials"", ""Refrigerator"", ""Hair dryer"", ""Wifi"", ""Free parking on premises"", ""Bathtub"", ""Elevator"", ""Outdoor furniture"", ""Kitchen"", ""Iron"", ""Safe""]",369.0,6,1125,6,6,1125,1125,6.0,1125.0,0,0,0,1999-01-01,1999-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,perfect location courtyard view studio,block away world famous orchard road studio located perfect spot singapore residents enjoy one kind inhouse courtyard quality time well furnished individual space offers beautiful view green space comes utmost amenities comfort walk somerset mrt station makes easy access,convenient mrt access one block away orchard road singapore ’ renowned shopping commercial boulevard exciting array br shopping dining entertainment options right doorstep br br place close proximity somerset mrt station makes getting anywhere singapore absolute breezebr br spoilt choices plenty malls restaurants cafes street food vendors around corner river valley also home various prestigious schools universities perfect expat families students alikebr br apartments 3 minutes stroll mrt 22 minutes drive airport
54060493,156409670,Orchard,Central Region,1.30045,103.84139,1,2,1.0,1,1,"[""Bed linens"", ""Dryer \u2013\u00a0In unit"", ""Paid parking on premises"", ""TV"", ""Dedicated workspace"", ""Toaster"", ""Hangers"", ""Clothing storage"", ""Dishes and silverware"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Microwave"", ""Hot water kettle"", ""Cleaning available during stay"", ""BBQ grill"", ""Dining table"", ""Pool"", ""Long term stays allowed"", ""Cooking basics"", ""Air conditioning"", ""Stove"", ""Essentials"", ""Refrigerator"", ""Exterior security cameras on property"", ""Wifi"", ""Hair dryer"", ""Bathtub"", ""Elevator"", ""Coffee maker"", ""Outdoor furniture"", ""Washer"", ""Kitchen"", ""Iron"", ""Safe""]",790.0,92,1125,92,92,1125,1125,92.0,1125.0,0,0,0,1999-01-01,1999-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,beautiful 1br river valley 5 mins walk mrt,wonderful apartment everything need luxurious stay singapore also located close central area connectivity important areas convenient 1 bedroom fully furnished comes amenities make stay convenient enjoyable possible outside apartment also access propertys various facilities,apartment situated sought location right central area great connectivity rest city meaning going fro work convenient spoilt choices plenty malls restaurants cafes street food vendors around corner river valley also home various prestigious schools universities perfect expat families students alikebr br apartments 3 minutes stroll mrt 22 minutes drive airport
54061501,156409670,Orchard,Central Region,1.3004,103.84111,1,2,1.0,1,1,"[""Bed linens"", ""Paid parking on premises"", ""TV"", ""Dedicated workspace"", ""Toaster"", ""Hangers"", ""Clothing storage"", ""Dishes and silverware"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Microwave"", ""Hot water kettle"", ""Cleaning available during stay"", ""Long term stays allowed"", ""Pool"", ""Cooking basics"", ""Air conditioning"", ""Stove"", ""Essentials"", ""Refrigerator"", ""Exterior security cameras on property"", ""Wifi"", ""Hair dryer"", ""Bathtub"", ""Kitchen"", ""Iron"", ""Safe""]",710.0,92,1125,92,92,1125,1125,92.0,1125.0,0,0,0,1999-01-01,1999-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,beautiful studio apartment river valley,compact studio located ideal location minutes away mrt apartment fully furnished offers amenities ensure stay pleasant one kitchenette option stay cook dishes apartment freely access facilities property,apartment situated sought location located central area great connectivity rest city meaning going fro work convenient spoilt choices plenty malls restaurants cafes street food vendors around corner river valley also home various prestigious schools universities perfect expat families students alikebr br apartments 3 minutes stroll mrt 22 minutes drive airport
54076340,156409670,Queenstown,Central Region,1.28021,103.78408,1,6,2.0,3,3,"[""Shared pool"", ""Bed linens"", ""Gym"", ""Paid parking on premises"", ""TV"", ""Dedicated workspace"", ""Hangers"", ""Clothing storage"", ""Dishes and silverware"", ""Fire extinguisher"", ""Backyard"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Microwave"", ""Hot water kettle"", ""Cleaning available during stay"", ""BBQ grill"", ""Dining table"", ""Long term stays allowed"", ""Cooking basics"", ""Air conditioning"", ""Hot water"", ""Stove"", ""Essentials"", ""Refrigerator"", ""Exterior security cameras on property"", ""Wifi"", ""Bathtub"", ""Elevator"", ""Outdoor furniture"", ""Dryer"", ""Washer"", ""Kitchen"", ""Iron""]",345.0,92,1125,92,92,1125,1125,92.0,1125.0,0,0,0,1999-01-01,1999-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,modern 3 br walking viva vista mall,modern apartment located queenstown close shopping malls also nus nuh fully furnished 3 bedrooms apartment comes amenities make stay convenient enjoyable also access propertys facilities make stay additionally petfriendly serviced apartment,queenstown residential area singapore fairly near central area away hustle bustle main city apartment located peaceful area one must visit places queenstown holland village comes alive every evening along many choices restaurants cafes singapores finest universities schools located including nus singapore polytechnic tanglin trust school anglochinese school global international indian school
54086298,201775246,Kallang,Central Region,1.31081,103.85819,3,1,2.0,1,1,"[""Keypad"", ""Lock on bedroom door"", ""Self check-in"", ""Air conditioning"", ""Washer"", ""Kitchen"", ""Exterior security cameras on property"", ""Wifi""]",59.0,92,365,92,92,365,365,92.0,365.0,0,0,0,1999-01-01,1999-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,cozy big windows room2 big road petain,peaceful huge corner apartment corner building away crowd behind treesbr airconditioned singlebed wardrobe deskchair br simple bedsheet towelbr free access wifi 1gbpsbr access two bathrooms shared two others occupants apartmentbr 3 rooms ensuites attached bathrooms inside,
54186804,156409670,Singapore River,Central Region,1.29186,103.84215,1,6,2.0,3,4,"[""Bed linens"", ""Heating"", ""TV"", ""Dedicated workspace"", ""First aid kit"", ""Oven"", ""Hangers"", ""Clothing storage"", ""Dishes and silverware"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Microwave"", ""Hot water kettle"", ""Cleaning available during stay"", ""BBQ grill"", ""Dining table"", ""Pool"", ""Long term stays allowed"", ""Cooking basics"", ""Air conditioning"", ""Hot water"", ""Stove"", ""Essentials"", ""Refrigerator"", ""Exterior security cameras on property"", ""Hair dryer"", ""Wifi"", ""Free parking on premises"", ""Bathtub"", ""Dryer"", ""Washer"", ""Kitchen"", ""Iron""]",910.0,92,1125,92,92,1125,1125,92.0,1125.0,0,0,0,1999-01-01,1999-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,riverside 3 bedroom apartment rq,surrounded trendy bars restaurants enjoy magical view singapore river balcony 3bedroom apartment luxurious amenities facilities minutes away clarke quay mrt station cbd areas easy reach,surrounded trendy bars restaurants robertson quay unit 15minute walk chinatown mrt station clarke quay mrt stationbr br located banks singapore river trendy robertson quay place within walking distance wide range dining entertainment optionsbr br central business district close well business travellers also find location ideal surrounded trendy bars restaurants robertson quay unit 15minute walk chinatown mrt station clarke quay mrt station 10minute drive popular orchard road changi international airport 45minute drive away
54188078,138649185,Singapore River,Central Region,1.29177,103.84362,1,8,3.0,4,6,"[""Shared pool"", ""Bed linens"", ""Gym"", ""Paid parking on premises"", ""Wine glasses"", ""TV"", ""Dedicated workspace"", ""First aid kit"", ""Toaster"", ""Hangers"", ""Clothing storage"", ""Dishes and silverware"", ""Fire extinguisher"", ""Crib - available upon request"", ""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Freezer"", ""High chair - available upon request"", ""Microwave"", ""Hot water kettle"", ""Cleaning available during stay"", ""BBQ grill"", ""Dining table"", ""Long term stays allowed"", ""Cooking basics"", ""Air conditioning"", ""Hot water"", ""Stove"", ""Essentials"", ""Refrigerator"", ""Sun loungers"", ""Hair dryer"", ""Wifi"", ""Bathtub"", ""Elevator"", ""Coffee maker"", ""Dryer"", ""Washer"", ""Kitchen"", ""Iron"", ""Safe""]",839.0,6,1125,6,6,1125,1125,6.0,1125.0,4,4,0,2024-06-04,2024-07-14,4.75,4.75,4.75,4.75,4.5,5.0,5.0,2,1.04,spacious lavish 4br clarke quay singapore,welcome grand space lavishly spread across 4bedrooms facilities perfect choice families large groups conveniently located heart city recently renovated comes hotelstyle facilities place merely walk fort canning mrt services,located within walking distance famous entertainment district clarke quay orchard shopping district minutes ’ drive buona vista onenorth tanglin various embassies locatedbr br apartment also located near major hospitals like mount elizabeth gleneagles singapore general hospitalbr br nearest mrt station fort canning 200m away nearby mrt stations clarke quay somerset dhoby ghuat mrt stationsbr br several bus services available driving cbd district orchard shopping district take 5 10 minutesbr br find supermarkets eating options cold storage inside building
54204802,68059127,Novena,Central Region,1.318524,103.847511,1,4,1.0,1,3,"[""Shampoo"", ""Bed linens"", ""Wine glasses"", ""TV"", ""Hangers"", ""Dishes and silverware"", ""Fire extinguisher"", ""Drying rack for clothing"", ""Smoke alarm"", ""Freezer"", ""Other induction stove"", ""Microwave"", ""Clothing storage: wardrobe"", ""Hot water kettle"", ""Shower gel"", ""Dining table"", ""Long term stays allowed"", ""Air conditioning"", ""Hot water"", ""Housekeeping available 3 days a week"", ""Essentials"", ""Refrigerator"", ""Hair dryer"", ""Wifi"", ""Free parking on premises"", ""Bathtub"", ""Elevator"", ""Washer"", ""Hot tub"", ""Kitchen"", ""Iron""]",289.0,6,365,6,6,365,365,6.0,365.0,10,5,0,2022-05-25,2024-04-28,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2,0.35,novena serviced apartment luxe penthhouse,brand new licensed serviced apartment novena operated kc companybr 78 mins walk novena mrtbr luxe penthhouse spacious bright room high ceiling br everything brand newbr units come private bedroom bathroom kitchenbr br free housekeeping provided every tuesday thursday satbr br please register passport nric us check,safe quiet neighbourhood please always keep quiet stay respect neighbours
54205551,24496358,Novena,Central Region,1.318524,103.847511,1,4,1.0,1,3,"[""Shampoo"", ""Bed linens"", ""Heating"", ""Indoor fireplace"", ""Wine glasses"", ""TV"", ""Dedicated workspace"", ""Hangers"", ""Dishes and silverware"", ""Fire extinguisher"", ""Drying rack for clothing"", ""Smoke alarm"", ""Cleaning products"", ""Microwave"", ""Clothing storage: wardrobe"", ""Hot water kettle"", ""Cleaning available during stay"", ""Shower gel"", ""Induction stove"", ""Dining table"", ""Long term stays allowed"", ""Cooking basics"", ""Air conditioning"", ""Hot water"", ""Essentials"", ""Refrigerator"", ""Private hot tub"", ""Hair dryer"", ""Wifi"", ""Free parking on premises"", ""Bathtub"", ""Elevator"", ""Washer"", ""Kitchen"", ""Iron""]",289.0,6,365,6,6,365,365,6.0,365.0,1,0,0,2022-05-23,2022-05-23,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2,0.03,serviced apartment unique penthhouse city,licensed serviced apartment moulmein studios novena ’ operated kc companybr br durain smelly cooking food allowed br br 78 mins walk novena mrtbr cozy penthhouse bright spacious high ceiling br br units come private bedroom bathroom kitchen br br 3 times free housekeeping service per week provided br br please register passport nric us check inbr br ’ looking private house reach availability minimum 92 nights,safe quiet neighbourhood please always keep quiet stay respect neighbours
54205610,50965838,Novena,Central Region,1.31815,103.84841,1,3,1.0,1,1,"[""Shampoo"", ""Bed linens"", ""Private entrance"", ""Coffee"", ""Laundromat nearby"", ""Wine glasses"", ""TV"", ""Dedicated workspace"", ""First aid kit"", ""Hangers"", ""Clothing storage"", ""Dishes and silverware"", ""Fire extinguisher"", ""Backyard"", ""Room-darkening shades"", ""Drying rack for clothing"", ""Ethernet connection"", ""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Freezer"", ""Cleaning products"", ""Microwave"", ""Hot water kettle"", ""Free street parking"", ""Host greets you"", ""Shower gel"", ""Conditioner"", ""Dining table"", ""Long term stays allowed"", ""Cooking basics"", ""Air conditioning"", ""Hot water"", ""Stove"", ""Essentials"", ""Refrigerator"", ""Hair dryer"", ""Exterior security cameras on property"", ""Wifi"", ""Free parking on premises"", ""Bathtub"", ""Outdoor shower"", ""Bidet"", ""Elevator"", ""Dryer"", ""Washer"", ""Hot tub"", ""Kitchen"", ""Iron""]",263.0,6,365,6,6,365,365,6.0,365.0,4,0,0,2022-01-29,2023-04-20,4.75,4.75,5.0,5.0,5.0,5.0,4.5,1,0.12,novenaserviced apartment premium onebedroomstudio,brand new licensed serviced apartment novena operated kc br br 78 mins walk novena mrt bus stops away orchard road br br units come private attached bathroom enclosed kitchen br br free housekeeping laundry ironing services weekdaysbr br please register passport nric us check,downtown location stone ’ throw away shopping malls plenty eateries public transport famous local primary schools
54219139,96718721,Downtown Core,Central Region,1.29835,103.85834,3,1,1.0,1,1,"[""BBQ grill"", ""Pool""]",180.0,92,365,92,92,1125,1125,92.0,1125.0,0,0,0,1999-01-01,1999-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,master bedroom attached bathroom cbd,hibr dear guest br room br high floor bedroom small balcony hv good viewbr br modern furnished br master bedroom br attach bathroom br br near cbd br br br room br queen size bed br 2 doors wardrobe br attached bathroom br br small balcony br city view br br br new lifestyle destinationbr rejuvenate revitalize relax br ideally located bustling city br whatever want within reach br look forward urban retail br dining lifestyle amenitiesbr br easy access city,
